연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,is_outlier_3-5세,is_outlier_6-8세,is_outlier_9-11세,cluster_3-5세,dist_3-5세,margin_3-5세,cluster_6-8세,dist_6-8세,margin_6-8세,cluster_9-11세,dist_9-11세,margin_9-11세
9-11세,180,300,0.25,0.5,1.0,1.0,6,5,,,0.0,,,,,,,0.0,2.028778125693071,1.870628231136704
9-11세,70,80,1.5,0.5,0.7551020408163265,0.625,7,8,,,0.0,,,,,,,0.0,0.7548885521870649,2.2025758588617594
9-11세,60,240,2.0,1.0,0.5,0.625,2,3,,,0.0,,,,,,,1.0,1.042779094988272,0.7906715642000823
9-11세,120,120,2.5,1.0,0.5,0.5,8,8,,,0.0,,,,,,,1.0,1.3196020015747647,0.3013535155641167
9-11세,180,360,0.75,1.5,0.3333333333333333,0.3333333333333333,6,8,,,0.0,,,,,,,1.0,1.7935630441905628,0.8166439690050258
9-11세,220,490,4.0,1.5,0.3925619834710743,0.5102040816326531,4,8,,,0.0,,,,,,,2.0,0.88100963591093,2.067696575067697
9-11세,90,0,0.5,0.0,1.0,0.0,7,7,,,1.0,,,,,,,0.0,3.2028555520507647,1.3558040083098986
9-11세,180,780,2.5,1.25,0.5555555555555556,0.455621301775148,2,3,,,0.0,,,,,,,2.0,1.604109977065057,1.1602544583561158
9-11세,60,180,0.75,1.0,1.0,0.5555555555555556,9,8,,,0.0,,,,,,,0.0,1.704190146724002,1.5639651428532533
9-11세,0,240,0.0,0.25,0.0,1.0,5,6,,,1.0,,,,,,,0.0,3.204415949717175,1.0305387848734329
9-11세,60,180,1.5,0.5,0.5,1.0,4,8,,,0.0,,,,,,,0.0,1.2477481965778772,1.8188428789789541
9-11세,170,490,2.5,1.25,0.536332179930796,0.4502290712203248,8,8,,,0.0,,,,,,,1.0,0.8990621670767117,1.124139679759589
9-11세,30,300,0.75,0.75,1.0,0.52,3,8,,,0.0,,,,,,,0.0,1.7305109338953,1.6437490097584289
9-11세,135,165,3.0,1.25,0.4183813443072702,0.5702479338842975,6,8,,,0.0,,,,,,,1.0,1.3011645825144644,0.5385928875640569
9-11세,360,1020,3.25,1.75,0.3888888888888889,0.2525951557093425,2,4,,,0.0,,,,,,,2.0,2.5886454049553635,2.036388723555255
9-11세,100,270,3.25,1.5,0.34,0.5061728395061729,6,8,,,0.0,,,,,,,1.0,1.3089101106838887,1.1656708556621989
9-11세,140,480,3.25,1.5,0.4795918367346939,0.34375,5,8,,,0.0,,,,,,,2.0,1.0298085598857645,1.6457561568695085
9-11세,30,30,1.0,0.25,1.0,1.0,4,8,,,0.0,,,,,,,0.0,2.067119938880947,2.306927299877737
9-11세,40,60,1.5,0.75,0.625,0.5,8,8,,,0.0,,,,,,,1.0,0.9422160923275514,1.6418779626681146
9-11세,90,90,3.75,1.5,0.3333333333333333,0.3333333333333333,3,3,,,0.0,,,,,,,1.0,1.823662597880596,1.0368293419173995
9-11세,80,240,3.25,1.0,0.59375,0.625,2,4,,,0.0,,,,,,,1.0,1.3769827730625577,0.3323054820311291
9-11세,60,90,1.75,0.75,0.5,0.5555555555555556,3,9,,,0.0,,,,,,,1.0,0.9474879942538625,1.3472753810728273
9-11세,30,90,1.25,1.0,1.0,0.5555555555555556,3,8,,,0.0,,,,,,,0.0,1.7099363382764698,1.6012937201550295
9-11세,123,360,1.5,0.5,0.9524092801903628,1.0,5,8,,,0.0,,,,,,,0.0,1.7084239422264118,1.795262768812413
9-11세,100,430,3.75,2.0,0.4599999999999999,0.3315305570578691,3,8,,,0.0,,,,,,,2.0,1.871360204392068,1.6032129800284063
9-11세,70,150,1.5,0.75,0.7551020408163265,0.52,7,8,,,0.0,,,,,,,0.0,0.7902479723762007,1.7729011164777875
9-11세,180,360,3.75,1.5,0.5,0.5,2,4,,,0.0,,,,,,,2.0,0.9140154507559292,1.6009923462923625
9-11세,90,210,1.75,0.75,0.3333333333333333,0.4285714285714285,4,6,,,0.0,,,,,,,1.0,1.620952263399521,0.34691527306978354
9-11세,90,210,1.75,1.0,0.5555555555555556,0.510204081632653,4,8,,,0.0,,,,,,,1.0,1.0141092603810946,0.7831577741019307
9-11세,780,1620,3.75,1.5,0.3609467455621302,0.4074074074074074,2,3,,,1.0,,,,,,,2.0,4.355890480255915,1.1854669229642072
9-11세,240,300,3.75,1.5,0.40625,0.3600000000000001,3,3,,,0.0,,,,,,,2.0,0.8257728757154811,2.0121068838123444
9-11세,80,300,2.5,1.0,0.53125,0.52,3,6,,,0.0,,,,,,,1.0,1.2879266661296411,0.2160506408378029
9-11세,80,60,1.75,0.25,0.625,1.0,8,8,,,0.0,,,,,,,0.0,1.403012959759224,2.0794085887094256
9-11세,90,80,2.25,0.75,0.5555555555555556,0.625,4,8,,,0.0,,,,,,,1.0,0.8004853638718439,1.3960855698337888
9-11세,240,240,3.0,1.5,0.40625,0.40625,5,5,,,0.0,,,,,,,1.0,0.8086484240095263,1.7130565959685442
9-11세,300,360,2.0,1.0,0.52,0.5555555555555556,2,4,,,0.0,,,,,,,1.0,1.0961037090777934,0.6226650206344457
9-11세,150,270,2.5,1.25,0.3600000000000001,0.4074074074074074,7,8,,,0.0,,,,,,,1.0,1.0297667466362619,1.0404165639450917
9-11세,330,540,2.5,1.25,0.4049586776859503,0.4074074074074074,3,4,,,0.0,,,,,,,2.0,0.7459123310572435,1.9776859623376914
9-11세,180,240,3.0,0.75,0.5,0.625,6,4,,,0.0,,,,,,,1.0,1.3050938506976812,0.20862604577437205
9-11세,246,246,1.75,1.0,0.5,0.5,6,6,,,0.0,,,,,,,1.0,1.2810712957867718,0.17346269145213888
9-11세,90,180,2.5,1.0,0.5555555555555556,0.7222222222222223,5,7,,,0.0,,,,,,,1.0,0.9877500473879767,0.8934398982264912
9-11세,180,480,0.5,1.0,1.0,0.625,6,8,,,0.0,,,,,,,0.0,2.066836360724892,0.9944214939180287
9-11세,360,540,3.75,1.5,0.3333333333333333,0.3333333333333333,5,5,,,0.0,,,,,,,2.0,1.1053694153204674,2.4061718631702442
9-11세,360,540,3.75,1.5,0.3333333333333333,0.3333333333333333,3,4,,,0.0,,,,,,,2.0,1.1053694153204674,2.4061718631702442
9-11세,240,240,2.5,1.0,0.5,0.5,4,7,,,0.0,,,,,,,1.0,1.0212130903609415,0.5375096145250964
9-11세,360,420,2.5,0.75,0.5555555555555556,0.5918367346938775,6,6,,,0.0,,,,,,,1.0,1.4634185329655545,0.5474117842280413
9-11세,340,405,4.5,1.75,0.5276816608996541,0.5775034293552811,2,3,,,0.0,,,,,,,2.0,1.520322581588704,1.8969121307029768
9-11세,180,420,2.5,1.0,0.5555555555555556,0.5918367346938775,6,6,,,0.0,,,,,,,1.0,1.1288839841720166,0.3205947807149305
9-11세,120,240,3.75,1.5,0.375,0.375,3,5,,,0.0,,,,,,,1.0,1.3189984490677598,1.3959810029493738
9-11세,120,120,2.5,0.5,0.5,1.0,6,6,,,0.0,,,,,,,0.0,1.3948981763845159,1.4419192482869012
9-11세,240,120,2.0,0.5,0.5,1.0,6,8,,,0.0,,,,,,,0.0,1.5265198955606138,1.2306555991804278
9-11세,300,420,4.0,1.5,0.28,0.2653061224489795,8,8,,,0.0,,,,,,,2.0,1.1461378395659307,2.3235769197778966
9-11세,65,60,1.25,0.25,0.57396449704142,1.0,5,5,,,0.0,,,,,,,0.0,1.4570786869624206,2.1159615132140486
9-11세,125,300,3.5,1.5,0.3472,0.3600000000000001,5,8,,,0.0,,,,,,,1.0,1.187423918586221,1.5398902905998797
9-11세,90,120,1.5,0.5,0.5555555555555556,0.5,2,7,,,0.0,,,,,,,1.0,0.9260736653462519,1.584752727136813
9-11세,30,60,1.5,1.0,0.3333333333333333,0.3333333333333333,3,2,,,0.0,,,,,,,1.0,2.0190697371856037,0.3548769866877768
9-11세,60,120,0.25,0.5,1.0,1.0,5,5,,,0.0,,,,,,,0.0,1.9614666908612095,2.232474175250365
9-11세,90,240,0.75,0.5,0.5555555555555556,1.0,5,5,,,0.0,,,,,,,0.0,1.2541387014284922,1.925593686828732
9-11세,180,360,2.5,1.0,0.5555555555555556,0.5555555555555556,3,3,,,0.0,,,,,,,1.0,1.102792611574412,0.2640380934682822
9-11세,120,150,2.25,1.0,0.625,0.6800000000000002,7,8,,,0.0,,,,,,,1.0,0.8118924923176707,1.1026928142032846
9-11세,150,420,2.5,1.5,0.52,0.5555555555555556,2,7,,,0.0,,,,,,,1.0,1.0658320469430578,1.0439146305821487
9-11세,190,180,2.25,1.0,0.5013850415512465,0.5555555555555556,3,8,,,0.0,,,,,,,1.0,1.2429648366378747,0.11158548133480606
9-11세,90,120,1.25,0.5,1.0,1.0,4,8,,,0.0,,,,,,,0.0,1.7525548484995694,2.129060595905047
9-11세,780,900,2.5,1.5,0.3491124260355029,0.3333333333333333,3,8,,,0.0,,,,,,,2.0,3.7549838283629913,0.950056756148117
9-11세,180,170,3.0,1.5,0.4259259259259259,0.411764705882353,7,7,,,0.0,,,,,,,1.0,1.1453007199420173,1.2287690098374102
9-11세,120,300,2.5,1.0,0.5,0.52,2,8,,,0.0,,,,,,,1.0,1.2833626087516299,0.05316854962286244
9-11세,90,240,3.5,1.5,0.3333333333333333,0.34375,4,3,,,0.0,,,,,,,1.0,1.4681738632519996,1.2813878986742597
9-11세,60,100,0.5,0.25,1.0,1.0,7,8,,,0.0,,,,,,,0.0,2.0631320162620117,2.293302460313811
9-11세,240,540,2.5,1.25,0.5,0.4074074074074074,6,8,,,0.0,,,,,,,1.0,0.7197225854691602,1.629914686998252
9-11세,120,180,3.75,1.0,0.375,0.5555555555555556,6,8,,,0.0,,,,,,,1.0,1.5097146092748983,0.5200342122458075
9-11세,100,140,3.0,1.0,0.44,0.7551020408163265,6,9,,,0.0,,,,,,,1.0,1.4671491348817323,0.3942771053961507
9-11세,120,120,2.75,1.0,0.4305555555555556,0.4305555555555556,5,8,,,0.0,,,,,,,1.0,1.5527317069284916,0.11687212905683908
9-11세,30,30,1.25,0.25,1.0,1.0,8,8,,,0.0,,,,,,,0.0,2.0445496799184326,2.2795149270143362
9-11세,960,1020,4.5,2.0,0.2734375,0.2595155709342561,2,2,,,1.0,,,,,,,2.0,3.8259435942628253,1.4182380647542834
9-11세,65,160,3.75,1.5,0.3609467455621302,0.6015625,4,8,,,0.0,,,,,,,1.0,1.7799113871082726,0.7552006676131644
9-11세,240,240,2.0,1.0,0.25,0.25,5,5,,,0.0,,,,,,,1.0,1.4918088726813465,1.0068290792207
9-11세,90,470,1.25,1.75,0.4814814814814814,0.4784970574920779,3,3,,,0.0,,,,,,,1.0,1.9174116616443369,0.6835691147330822
9-11세,110,185,3.75,1.25,0.4380165289256198,0.5266617969320673,4,6,,,0.0,,,,,,,1.0,1.3963605115869788,0.7426119742605863
9-11세,65,80,2.0,0.75,0.57396449704142,0.625,5,8,,,0.0,,,,,,,1.0,0.7142523589708357,1.6292002556957348
9-11세,60,120,1.25,0.5,0.5,0.5,7,8,,,0.0,,,,,,,1.0,1.0960524593558874,1.5393942953719524
9-11세,120,180,1.5,0.75,0.5,0.5,3,6,,,0.0,,,,,,,1.0,0.9531604187632852,1.0415036384809153
9-11세,90,90,2.25,0.75,0.3333333333333333,0.3333333333333333,3,4,,,0.0,,,,,,,1.0,1.9038280310736007,0.19537565690471648
9-11세,240,300,3.75,1.5,0.375,0.44,3,3,,,0.0,,,,,,,2.0,0.7911636077980216,1.9987388874584089
9-11세,180,180,1.75,1.0,0.3333333333333333,0.3333333333333333,2,2,,,0.0,,,,,,,1.0,1.5643418907351583,0.4058134264588744
9-11세,40,90,2.0,0.75,0.625,0.5555555555555556,7,8,,,0.0,,,,,,,1.0,0.8186920520590725,1.6103395900676674
9-11세,300,360,2.75,1.25,0.28,0.2777777777777778,5,6,,,0.0,,,,,,,1.0,0.8953207915022355,1.9632666712057993
9-11세,240,360,3.75,1.0,0.25,0.2777777777777778,3,4,,,0.0,,,,,,,1.0,1.1899556205833353,1.7133876791826217
9-11세,110,270,2.0,1.0,0.7024793388429753,0.8024691358024691,4,6,,,0.0,,,,,,,0.0,0.8431299546229409,1.3266555597498493
9-11세,2403,2402,2.0,1.0,0.5000000865889478,0.5,8,8,,,1.0,,,,,,,2.0,7.06011986805273,8.218266740889476
9-11세,35,0,2.0,0.0,0.7551020408163265,0.0,6,8,,,1.0,,,,,,,1.0,2.882023868761793,1.0686008501356645
9-11세,120,180,1.25,0.5,1.0,1.0,5,4,,,0.0,,,,,,,0.0,1.7365737104426189,2.038770054685727
9-11세,120,240,1.75,0.75,0.5,0.5,3,3,,,0.0,,,,,,,1.0,0.9853329846352888,0.836651213477473
9-11세,210,330,3.5,1.5,0.4285714285714285,0.4380165289256198,1,1,,,0.0,,,,,,,1.0,0.6959810964440123,1.8953080947429537
9-11세,840,390,3.0,1.5,0.5739795918367347,0.4319526627218935,3,8,,,0.0,,,,,,,2.0,3.65934520821041,1.4585193981104618
9-11세,360,360,3.75,1.5,0.3888888888888889,0.3888888888888889,3,5,,,0.0,,,,,,,2.0,0.905674049431992,2.2651736530455553
9-11세,60,5,1.25,0.5,0.5,1.0,6,9,,,0.0,,,,,,,0.0,1.424693600148067,1.940659592639925
9-11세,90,180,1.5,0.75,0.5555555555555556,0.3888888888888889,4,3,,,0.0,,,,,,,1.0,1.1482235111398518,0.9877265369964159
9-11세,540,540,2.75,1.0,0.4320987654320988,0.654320987654321,3,3,,,0.0,,,,,,,2.0,1.9906489112138124,1.3287927305771017
9-11세,600,840,4.0,1.5,0.3,0.3877551020408163,3,8,,,0.0,,,,,,,2.0,2.7703259360660724,2.128375721029607
9-11세,35,5,1.5,0.25,0.7551020408163265,1.0,9,8,,,0.0,,,,,,,0.0,1.575274657197355,2.283226160866709
9-11세,390,360,2.75,1.0,0.6213017751479291,0.7222222222222223,8,3,,,0.0,,,,,,,1.0,1.564576424137694,0.5916971356418586
9-11세,270,540,3.75,2.0,0.3333333333333333,0.3765432098765432,2,6,,,0.0,,,,,,,2.0,1.6262209754100645,2.2163701693167424
9-11세,120,240,2.5,1.0,0.5,0.5,3,6,,,0.0,,,,,,,1.0,1.3155596899399584,0.0474889562833003
9-11세,360,480,2.5,1.0,0.513888888888889,0.5078125,1,3,,,0.0,,,,,,,1.0,1.0224466977758424,1.2827934159836318
9-11세,718,1078,2.5,1.0,0.5,0.5,6,6,,,0.0,,,,,,,2.0,3.821020850240879,1.08483724027159
9-11세,60,150,1.25,0.5,1.0,1.0,2,8,,,0.0,,,,,,,0.0,1.7615653211101565,2.1483391196750725
9-11세,660,960,4.75,2.0,0.2727272727272727,0.2734375,7,8,,,1.0,,,,,,,2.0,3.7569994383550482,1.7949714691530958
9-11세,240,180,2.75,1.25,0.34375,0.3333333333333333,3,4,,,0.0,,,,,,,1.0,1.0432090816010635,1.3575861766477597
9-11세,50,150,1.0,0.75,0.52,0.52,8,8,,,0.0,,,,,,,1.0,0.9909613477496526,1.4736156284253847
9-11세,120,120,2.5,0.5,0.5,0.5,7,9,,,0.0,,,,,,,1.0,1.224026826967676,0.9613227108629334
9-11세,80,130,1.0,0.75,0.625,0.8579881656804735,7,8,,,0.0,,,,,,,0.0,0.6856697012946323,2.146038893069345
9-11세,390,360,3.75,1.0,0.3846153846153846,0.5,8,8,,,0.0,,,,,,,2.0,1.1002614691087627,1.6991375135539983
9-11세,180,180,2.75,1.5,0.3333333333333333,0.3333333333333333,4,8,,,0.0,,,,,,,1.0,1.2489562239326384,1.3497769195495977
9-11세,180,360,3.75,1.5,0.3333333333333333,0.3333333333333333,5,7,,,0.0,,,,,,,2.0,0.9999070606412531,1.949595147352524
9-11세,110,320,3.75,1.5,0.4049586776859503,0.4609375,4,8,,,0.0,,,,,,,1.0,1.2122356850759972,1.3891555248733856
9-11세,290,500,4.25,1.75,0.4435196195005945,0.5488,2,3,,,0.0,,,,,,,2.0,1.3029519314949278,2.0874085215077383
9-11세,300,540,3.75,2.0,0.42,0.3827160493827161,4,4,,,0.0,,,,,,,2.0,1.5951835639113352,2.1928938434939527
9-11세,2280,1800,3.75,1.5,0.4529085872576177,0.3333333333333333,5,4,,,1.0,,,,,,,2.0,5.3458087038018,8.263151892298787
9-11세,110,60,1.75,0.75,0.3388429752066115,0.5555555555555556,3,8,,,0.0,,,,,,,1.0,1.4684327956335157,0.7353995559986164
9-11세,0,120,0.0,0.5,0.0,1.0,6,8,,,0.0,,,,,,,0.0,3.106523395739812,1.002041910255285
9-11세,90,0,1.75,0.0,0.5555555555555556,0.0,7,7,,,1.0,,,,,,,1.0,2.8399270281965374,0.8337488634995189
9-11세,120,240,1.0,0.5,0.5,0.5,8,7,,,0.0,,,,,,,1.0,1.100483931470902,1.3039601257643973
9-11세,0,150,0.0,0.5,0.0,1.0,3,4,,,0.0,,,,,,,0.0,3.100127019180097,0.980421110966951
9-11세,0,60,0.0,0.25,0.0,1.0,3,2,,,1.0,,,,,,,0.0,3.2299238294575585,1.1561202329108808
9-11세,510,450,4.25,1.25,0.2664359861591696,0.2888888888888889,3,3,,,0.0,,,,,,,2.0,1.9049220341961668,2.133574238868948
9-11세,300,600,1.25,0.5,1.0,1.0,3,5,,,0.0,,,,,,,0.0,2.6207656497559007,1.0094860438931406
9-11세,30,30,1.25,0.5,1.0,1.0,7,8,,,0.0,,,,,,,0.0,1.8846053375617795,2.223119923206266
9-11세,70,150,1.75,1.0,0.7551020408163265,0.6800000000000002,5,3,,,0.0,,,,,,,0.0,0.795007002642927,1.6429045343528361
9-11세,55,200,1.5,1.5,0.5702479338842975,0.34,8,9,,,0.0,,,,,,,1.0,2.0391229864215883,0.04665162074517992
9-11세,80,40,2.25,0.25,0.40625,1.0,8,8,,,0.0,,,,,,,0.0,1.8047019093633119,1.5409617132882825
9-11세,35,240,1.5,0.5,0.7551020408163265,1.0,4,8,,,0.0,,,,,,,0.0,1.2089128894408987,2.1356444000478723
9-11세,150,120,2.25,0.5,0.44,1.0,3,8,,,0.0,,,,,,,0.0,1.4820842805139178,1.311690829138267
9-11세,20,20,2.5,0.5,0.5,1.0,6,8,,,0.0,,,,,,,0.0,1.5916479919948197,1.6532262032318044
9-11세,90,120,2.5,1.0,0.5555555555555556,0.5,4,4,,,0.0,,,,,,,1.0,1.2277182855161701,0.5596689274733726
9-11세,60,60,2.0,0.75,0.5,0.5,5,1,,,0.0,,,,,,,1.0,1.1319399666246175,1.1447829400780696
9-11세,120,120,2.5,1.0,0.5,0.5,8,8,,,0.0,,,,,,,1.0,1.3196020015747647,0.3013535155641167
9-11세,40,300,1.0,1.0,0.625,0.44,1,4,,,0.0,,,,,,,1.0,1.297008678565422,0.9620678972292134
9-11세,40,180,0.75,0.75,0.625,0.5555555555555556,4,4,,,0.0,,,,,,,0.0,0.8587117787505485,1.8073493715148046
9-11세,90,120,2.5,0.5,0.5555555555555556,0.5,3,8,,,0.0,,,,,,,1.0,1.1243595595569933,1.187135381625445
9-11세,180,300,2.5,1.0,0.5555555555555556,0.52,5,8,,,0.0,,,,,,,1.0,1.1342841439085931,0.19238138026686658
9-11세,140,200,2.5,1.25,0.3571428571428571,0.445,5,8,,,0.0,,,,,,,1.0,1.218399593428193,0.7691263649870976
9-11세,80,60,1.5,0.5,0.625,1.0,3,3,,,0.0,,,,,,,0.0,1.1496475924898102,2.1102259242458867
9-11세,180,540,1.25,1.0,1.0,0.5061728395061729,3,7,,,0.0,,,,,,,0.0,2.1767185091103323,0.6091488959132829
9-11세,60,0,0.25,0.0,1.0,0.0,1,2,,,1.0,,,,,,,0.0,3.2540921558555467,1.4184497952573376
9-11세,30,140,0.75,0.75,1.0,0.7551020408163265,5,5,,,0.0,,,,,,,0.0,1.5699755294885585,2.062612783493254
9-11세,40,60,2.0,0.5,0.625,1.0,3,9,,,0.0,,,,,,,0.0,1.2473537633414484,2.0209361907956884
9-11세,105,165,3.75,1.5,0.346938775510204,0.4049586776859503,5,8,,,0.0,,,,,,,1.0,1.5403130848684912,1.1771647798081313
9-11세,0,180,0.0,0.5,0.0,1.0,3,7,,,0.0,,,,,,,0.0,3.097705412050479,0.9576772541465401
9-11세,80,210,3.0,2.0,0.34375,0.3061224489795918,6,8,,,0.0,,,,,,,1.0,2.0748481321945667,1.2769232251049285
9-11세,70,180,2.5,0.5,0.7551020408163265,1.0,3,8,,,0.0,,,,,,,0.0,1.2958411665970149,1.862305356310258
9-11세,180,240,2.5,1.0,0.5555555555555556,0.5,8,8,,,0.0,,,,,,,1.0,1.2237166933370318,0.0818188954252217
9-11세,240,420,3.75,1.5,0.375,0.346938775510204,4,4,,,0.0,,,,,,,2.0,0.7526602651895996,2.2487925043907784
9-11세,150,90,1.75,0.5,0.52,1.0,3,3,,,0.0,,,,,,,0.0,1.262909365190316,1.6843026938531158
9-11세,20,120,0.75,0.5,1.0,1.0,4,5,,,0.0,,,,,,,0.0,1.8943330878720683,2.247046913055656
9-11세,240,300,1.5,1.25,0.5,0.3600000000000001,2,5,,,0.0,,,,,,,1.0,1.2280917952093733,0.7449995645609508
9-11세,65,50,2.0,1.0,0.5029585798816568,0.52,5,5,,,0.0,,,,,,,1.0,1.2525949406779098,0.8476774964889822
9-11세,150,360,2.25,1.5,0.28,0.3888888888888889,5,5,,,0.0,,,,,,,1.0,1.200265397574662,1.4078540042522873
9-11세,150,62,2.5,1.0,0.6800000000000002,0.9375650364203956,3,5,,,0.0,,,,,,,0.0,1.2853126695648875,1.2381941021452068
9-11세,30,60,1.0,0.5,1.0,1.0,7,8,,,0.0,,,,,,,0.0,1.8790328839933967,2.244636772351742
9-11세,60,60,0.5,0.25,1.0,1.0,5,8,,,0.0,,,,,,,0.0,2.090407568022494,2.307863961024009
9-11세,170,480,3.75,1.5,0.3356401384083045,0.34375,4,8,,,0.0,,,,,,,2.0,1.0294600410429458,2.0227395042060743
9-11세,240,300,2.25,1.0,0.5,0.52,7,7,,,0.0,,,,,,,1.0,0.9944701572602977,0.522190114694176
9-11세,60,120,0.25,0.25,1.0,1.0,3,5,,,0.0,,,,,,,0.0,2.1156081146200587,2.2904408972972443
9-11세,100,70,2.75,0.5,0.34,0.7551020408163265,2,8,,,0.0,,,,,,,1.0,1.6230862088322864,0.899161613831108
9-11세,220,250,2.75,1.25,0.4669421487603306,0.4624,7,8,,,0.0,,,,,,,1.0,0.7347753211074968,1.1989197910498828
9-11세,180,300,1.0,0.5,1.0,1.0,6,8,,,0.0,,,,,,,0.0,1.8719516568980994,1.811494153271999
9-11세,480,600,3.75,1.5,0.46875,0.4599999999999999,3,2,,,0.0,,,,,,,2.0,1.6318150101939282,2.0990281491724003
9-11세,120,630,2.25,1.25,0.5,0.365079365079365,5,5,,,0.0,,,,,,,1.0,1.4046262608871078,1.030157472506672
9-11세,180,300,2.5,0.5,0.5555555555555556,1.0,4,5,,,0.0,,,,,,,0.0,1.4323535629205073,1.1523842221923852
9-11세,240,300,1.75,0.75,0.625,0.6800000000000002,4,8,,,0.0,,,,,,,0.0,0.9773017542045767,0.8607816868788826
9-11세,90,240,1.25,0.5,1.0,1.0,6,9,,,0.0,,,,,,,0.0,1.7495131757818068,2.0316696129323977
9-11세,150,240,3.25,1.5,0.3600000000000001,0.375,6,6,,,0.0,,,,,,,1.0,1.1277906608555188,1.4629643802904315
9-11세,959,477,2.0,1.25,0.337813872418806,0.3438814392890577,3,8,,,0.0,,,,,,,2.0,4.419866353362271,0.34566966705355995
9-11세,335,330,2.75,1.25,0.3566495878814881,0.3553719008264462,5,6,,,0.0,,,,,,,1.0,0.7107580684112073,1.9548121116765302
9-11세,480,720,2.5,1.0,0.53125,0.5,5,5,,,0.0,,,,,,,2.0,1.9373473850801435,1.3741290438179623
9-11세,180,180,2.0,1.25,0.3333333333333333,0.3333333333333333,3,8,,,0.0,,,,,,,1.0,1.3619654139643023,0.8350623685595704
9-11세,110,170,2.75,1.5,0.4049586776859503,0.5432525951557095,6,7,,,0.0,,,,,,,1.0,1.4511902364597649,0.6987448622216672
9-11세,70,210,1.75,1.0,0.7551020408163265,0.7551020408163265,3,8,,,0.0,,,,,,,0.0,0.8003527564723844,1.6484608579428728
9-11세,340,420,3.75,1.5,0.7854671280276816,0.346938775510204,4,4,,,0.0,,,,,,,2.0,1.6832033228471772,1.3848569750396136
9-11세,150,180,0.75,0.25,1.0,1.0,5,7,,,0.0,,,,,,,0.0,1.9886060097481628,2.0971237833661336
9-11세,210,180,3.75,1.0,0.4285714285714285,0.5555555555555556,2,6,,,0.0,,,,,,,1.0,1.2345944658857568,0.7884224998915303
9-11세,270,810,3.5,1.5,0.4074074074074074,0.4513031550068587,3,3,,,0.0,,,,,,,2.0,1.5548752830288888,1.984446448016655
9-11세,90,0,1.5,0.0,0.5555555555555556,0.0,3,1,,,1.0,,,,,,,1.0,2.836701581491206,0.8807623346862639
9-11세,245,305,1.5,0.75,0.6001665972511454,0.9677506046761624,4,4,,,0.0,,,,,,,0.0,1.3290532692285129,1.0944642048938396
9-11세,270,420,2.75,1.0,0.5061728395061729,0.5918367346938775,4,3,,,0.0,,,,,,,1.0,0.8404058992042024,0.9997434943209739
9-11세,300,420,2.5,1.0,0.52,0.5918367346938775,3,8,,,0.0,,,,,,,1.0,0.9434838645697242,0.9276990670855677
9-11세,210,420,3.0,1.5,0.4285714285714285,0.346938775510204,2,6,,,0.0,,,,,,,2.0,0.6563320580856474,2.000907348637289
9-11세,180,180,2.25,0.75,0.3333333333333333,0.3333333333333333,2,4,,,0.0,,,,,,,1.0,1.6705308446858536,0.25644712143514314
9-11세,120,120,1.75,0.75,0.5,0.5,5,8,,,0.0,,,,,,,1.0,0.990723591813323,1.0314587923312237
9-11세,55,35,1.5,0.5,0.5702479338842975,0.5918367346938775,4,4,,,0.0,,,,,,,0.0,0.9059081448054288,1.9006958136138148
9-11세,60,0,0.75,0.0,1.0,0.0,7,8,,,1.0,,,,,,,0.0,3.1820960206903894,1.3660202336729892
9-11세,150,180,4.0,1.25,0.28,0.3333333333333333,3,4,,,0.0,,,,,,,1.0,1.4669992509860792,1.341402571676795
9-11세,70,150,2.25,0.75,0.346938775510204,0.6800000000000002,3,8,,,0.0,,,,,,,1.0,1.3721789860570774,0.7724749715567316
9-11세,300,420,3.75,0.75,0.3600000000000001,0.346938775510204,6,6,,,0.0,,,,,,,1.0,1.2572469782869038,1.4458959211717426
9-11세,270,660,2.5,1.0,0.5555555555555556,0.6033057851239669,3,4,,,0.0,,,,,,,1.0,1.3592147388332567,0.934828682420654
9-11세,195,255,3.0,1.0,0.4319526627218935,0.5570934256055364,1,8,,,0.0,,,,,,,1.0,1.0022051782547323,0.6703992281140025
9-11세,440,299,1.0,0.5,0.381198347107438,1.0,8,8,,,0.0,,,,,,,0.0,2.6459853492537087,0.36753200299342836
9-11세,195,270,1.5,0.5,0.5555555555555556,1.0,4,7,,,0.0,,,,,,,0.0,1.2874245554257306,1.4793424481216524
9-11세,150,420,1.5,0.75,0.6800000000000002,0.7551020408163265,3,8,,,0.0,,,,,,,0.0,0.9450175480629762,1.263551296821519
9-11세,180,120,0.75,0.5,0.5555555555555556,0.5,6,8,,,0.0,,,,,,,0.0,1.1592238384112468,1.4255077554000162
9-11세,150,180,2.5,1.0,0.52,0.5555555555555556,3,8,,,0.0,,,,,,,1.0,1.1996266530239177,0.2263188798061504
9-11세,80,270,3.75,1.5,0.59375,0.5061728395061729,1,8,,,0.0,,,,,,,1.0,1.5909312139923968,0.7418108372469299
9-11세,110,420,2.25,0.75,0.6859504132231407,0.510204081632653,7,8,,,0.0,,,,,,,1.0,1.2053361371750724,0.6863057128341445
9-11세,480,660,5.0,2.0,0.2734375,0.3223140495867768,8,8,,,0.0,,,,,,,2.0,2.612099019308549,2.370296222891735
